,Brand,Model,Trim,Manufature Year,Stock Type,Mileage,Dealer Name,Distance,Rating,Review Count,Badge Label,Price
5188,INFINITI,QX80, Signature Edition,2017,Used,"52,092 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$44,990"
5189,Ford,Explorer, Platinum,2020,Used,"14,563 mi.",Koons Ford of Baltimore,7 mi. from 21227,4.8,"1,600 ","Great Deal | $2,570 under","$51,000"
5190,Mitsubishi,Outlander, Sport 2.4 GT,2019,Used,"102,914 mi.",Priceless of Odenton,10 mi. from 21227,n/a,0 ,Good Deal,"$15,999"
5191,RAM,1500, SLT,2014,Used,"134,896 mi.",Priceless of Odenton,10 mi. from 21227,n/a,0 ,Fair Deal,"$18,988"
5192,Ford,Explorer, XLT,2015,Used,"102,569 mi.",Priceless of Odenton,10 mi. from 21227,n/a,0 ,Good Deal,"$18,988"
5193,Volkswagen,Tiguan, SE,2012,Used,"90,901 mi.",A G Auto Sales,6 mi. from 21227,3.7,3 ,Fair Deal,"$11,995"
5194,Jeep,Patriot, High Altitude,2017,Used,"85,610 mi.",Bob Bell Ford Hyundai,6 mi. from 21227,4.5,618 ,Fair Deal,"$16,855"
5195,Acura,RDX, Advance Package,2019,Used,"48,927 mi.",Ourisman Chevrolet Baltimore - Curbside pickup and home delivery available,6 mi. from 21227,3.2,43 ,Good Deal,"$38,500"
5196,Jaguar,XF, 35t Prestige,2017,Used,"30,212 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$33,990"
5197,Toyota,Camry, ,2011,Used,"32,943 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$17,590"
5198,Chevrolet,Suburban, LT,2021,Used,"17,944 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$67,990"
5199,Lincoln,Navigator, Reserve,2018,Used,"33,196 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$65,990"
5200,Chevrolet,Corvette, Grand Sport,2011,Used,"22,550 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$43,990"
5201,Chevrolet,Impala, 1LT,2017,Used,"29,167 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$23,990"
5202,Mazda,Mazda3, i Sport,2014,Used,"58,646 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$16,990"
5203,Toyota,Camry, XSE,2019,Used,"18,612 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$32,590"
5204,Ford,EcoSport, Titanium,2018,Used,"47,462 mi.",Koons Ford of Baltimore,7 mi. from 21227,4.8,"1,600 ",Good Deal,"$21,900"
5205,Hyundai,Sonata, SE,2015,Used,"64,318 mi.",A&A International Inc,8 mi. from 21227,4.6,32 ,Fair Deal,"$16,995"
5206,Toyota,Supra, 2.0,2021,Used,"8,602 mi.",CarMax Ellicott City - Now offering Curbside Pickup,8 mi. from 21227,4.5,8 ,"Great Deal | $1,959 under","$45,998"
5207,BMW,550, i xDrive,2011,Used,"100,899 mi.",Baltimore Auto Group,8 mi. from 21227,4.4,8 ,Good Deal,"$16,588"
5208,Acura,RLX, Technology Package,2018,Used,"55,648 mi.",National Motors of Ellicott City,8 mi. from 21227,4.3,418 ,Fair Deal,"$32,850"
5209,Ford,Escape, S,2013,Used,"104,000 mi.",n/a,8 mi. from 21227,n/a,n/a,"Great Deal | $3,310 under","$8,500"
5210,Porsche,Panamera, 4S Executive,2014,Used,"92,955 mi.",Antwerpen Volkswagen,10 mi. from 21227,4.3,401 ,Great Deal | $336 under,"$43,000"
5211,BMW,320, i xDrive,2016,Used,"102,039 mi.",Destiny Automotive,10 mi. from 21227,4.8,3 ,Fair Deal,"$17,500"
5212,Mazda,Mazda6, i Grand Touring,2015,Used,"91,814 mi.",Destiny Automotive,10 mi. from 21227,4.8,3 ,Fair Deal,"$17,400"
5213,Honda,Odyssey, EX-L,2016,Used,"64,554 mi.",WILKINS BUICK-GMC,6 mi. from 21227,4.7,681 ,Good Deal,"$26,652"
5214,Chevrolet,Equinox, 1LT,2019,Used,"67,066 mi.",Tate Used Cars,6 mi. from 21227,4.0,13 ,Good Deal,"$22,900"
5215,INFINITI,QX60, Base,2018,Used,"53,602 mi.",Hi Lo Auto Sales of Ellicott City,8 mi. from 21227,4.7,103 ,Good Deal,"$31,992"
5216,Honda,Civic, EX-T,2017,Used,"53,489 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$22,590"
5217,Toyota,Camry, Hybrid SE,2019,Used,"44,564 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$30,990"
5218,Buick,Regal, TourX Essence,2018,Used,"30,382 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$30,990"
5219,Subaru,Ascent, Touring 7-Passenger,2021,Used,"4,676 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$46,590"
5220,Mitsubishi,Mirage, G4 ES,2021,Used,"3,505 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$19,990"
5221,Toyota,Camry, XSE V6,2020,Used,"14,563 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$37,990"
5222,Porsche,718, Boxster ,2021,Used,"1,792 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Home Delivery,"$82,990"
5223,Chevrolet,Corvette, Stingray Base,2014,Used,"9,993 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$53,590"
5224,Mercedes-Benz,A-Class, A 220,2021,Used,"2,203 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$43,590"
5225,Toyota,Camry, LE,2010,Used,"63,534 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$15,990"
5226,Volkswagen,GTI, Wolfsburg Edition,2014,Used,"78,995 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$18,990"
5227,Mercedes-Benz,E-Class, E 350,2013,Used,"69,804 mi.",A&A International Inc,8 mi. from 21227,4.6,32 ,Fair Deal,"$21,995"
5228,Chevrolet,SSR, Base,2005,Used,"27,986 mi.",Rich Morton Mazda,9 mi. from 21227,4.6,736 ,Home Delivery,"$31,988"
5229,Dodge,Durango, R/T,2019,Used,"87,765 mi.",Bob Bell Chevrolet,9 mi. from 21227,4.6,398 ,Good Deal,"$35,333"
5230,Chevrolet,Trax, LT,2017,Used,"83,503 mi.",Bob Bell Nissan Kia,10 mi. from 21227,4.3,299 ,Fair Deal,"$19,587"
5231,Jeep,Wrangler, Unlimited Sahara,2020,Used,"57,524 mi.",Antwerpen Volkswagen,10 mi. from 21227,4.3,401 ,Fair Deal,"$48,000"
5232,Chevrolet,Express, 3500 LT,2014,Used,"49,058 mi.",Car Corporation of Maryland,10 mi. from 21227,4.3,98 ,"Great Deal | $2,327 under","$27,995"
5233,Ford,Explorer, Platinum,2019,Used,"84,874 mi.",Bob Bell Ford Hyundai,6 mi. from 21227,4.5,618 ,Great Deal | $837 under,"$34,750"
5234,Hyundai,Tucson, Ultimate,2020,Used,"49,294 mi.",Bob Bell Ford Hyundai,6 mi. from 21227,4.5,618 ,Good Deal,"$29,872"
5235,Acura,TLX, Technology,2018,Used,"21,531 mi.",Dynamic Cars,7 mi. from 21227,4.8,134 ,Good Deal,"$29,991"
5236,Volkswagen,GTI, Wolfsburg Edition,2014,Used,"78,995 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$18,990"
5237,Ford,Expedition, Platinum,2020,Used,"26,864 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$67,990"
5238,Honda,Accord, LX-S,2010,Used,"102,862 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$13,990"
5239,Chevrolet,Volt, Base,2015,Used,"49,123 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ","Great Deal | $1,538 under","$18,590"
5240,Toyota,C-HR, LE,2020,Used,"13,112 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$25,990"
5241,BMW,X3, M Competition,2020,Used,"9,551 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Home Delivery,"$71,590"
5242,Nissan,Frontier, SV,2019,Used,"4,339 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ","Great Deal | $1,400 under","$29,990"
5243,MINI,Hardtop, Cooper S,2013,Used,"59,026 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$16,990"
5244,Subaru,Impreza, 2.0i Sport,2019,Used,"17,205 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$25,990"
5245,Kia,Niro, LX,2019,Used,"36,173 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$24,990"
5246,Kia,K5, EX,2021,Used,"13,549 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$34,990"
5247,Subaru,Impreza, 2.0i Premium,2019,Used,"55,985 mi.",Hi Lo Auto Sales of Ellicott City,8 mi. from 21227,4.7,103 ,Good Deal,"$21,675"
5248,Volkswagen,Beetle, Auto 2.5L Entry PZEV,2014,Used,"65,075 mi.",Auto Leader,8 mi. from 21227,4.6,145 ,Good Deal,"$14,990"
5249,Audi,A4, 2.0T Premium Plus,2018,Used,"46,382 mi.",National Motors of Ellicott City,8 mi. from 21227,4.3,418 ,Good Deal,"$26,985"
5250,Ford,F-150, XLT,2016,Used,"65,522 mi.",Bob Bell Chevrolet,9 mi. from 21227,4.6,398 ,Good Deal,"$34,760"
5251,INFINITI,Q50, 3.0t LUXE,2019,Used,"22,725 mi.",Antwerpen Volkswagen,10 mi. from 21227,4.3,401 ,Good Deal,"$32,000"
5252,Toyota,Tundra, SR5,2014,Used,"162,747 mi.",Priceless of Odenton,10 mi. from 21227,n/a,0 ,"Great Deal | $1,629 under","$20,900"
5253,INFINITI,QX80, Base,2018,Used,"31,909 mi.",Mercedes-Benz of Catonsville,6 mi. from 21227,4.2,412 ,Good Deal,"$50,500"
5254,Volkswagen,Jetta, SE,2014,Used,"92,651 mi.",DriveTime of Glen Burnie,7 mi. from 21227,2.5,6 ,Fair Deal,"$15,895"
5255,Ford,EcoSport, SES,2019,Used,"43,954 mi.",Koons Ford of Baltimore,7 mi. from 21227,4.8,"1,600 ",Good Deal,"$21,900"
5256,Cadillac,XTS, Base,2017,Used,"28,667 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$26,990"
5257,Cadillac,Escalade, Premium Luxury,2017,Used,"27,344 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal | $461 under,"$58,590"
5258,Kia,K5, EX,2021,Used,"8,676 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$34,590"
5259,Acura,RDX, Technology Package,2019,Used,"34,536 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$36,990"
5260,Mercedes-Benz,GLE, 350 Base,2020,Used,"9,146 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$61,990"
5261,Chevrolet,Silverado, 2500 Custom,2020,Used,"18,443 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$55,990"
5262,Mazda,Mazda2, Sport,2012,Used,"15,550 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Home Delivery,"$16,990"
5263,BMW,X7, M50i,2020,Used,"9,564 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$94,990"
5264,Nissan,Frontier, Pro-4X,2014,Used,"99,433 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$24,990"
5265,Chevrolet,Impala, Limited LS,2015,Used,"23,010 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$18,990"
5266,Ford,Ranger, XL,2021,Used,"3,866 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$35,990"
5267,Nissan,Pathfinder, SV,2019,Used,"71,598 mi.",Nissan Ellicott City,8 mi. from 21227,4.4,"1,102 ",Great Deal | $188 under,"$24,783"
5268,Honda,Accord, EX,2013,Used,"89,797 mi.",A&A International Inc,8 mi. from 21227,4.6,32 ,n/a,"$18,995"
5269,BMW,X6, xDrive35i,2014,Used,"58,815 mi.",Auto Leader,8 mi. from 21227,4.6,145 ,Good Deal,"$29,990"
5270,Mitsubishi,Outlander, SE,2019,Used,"58,631 mi.",Bob Bell Chevrolet,9 mi. from 21227,4.6,398 ,Good Deal,"$23,400"
5271,Lincoln,MKC, Reserve,2019,Used,"45,361 mi.",Apple Ford Lincoln,9 mi. from 21227,4.5,910 ,Good Deal,"$33,000"
5272,Nissan,Altima, 2.5 S,2015,Used,"79,104 mi.",Car Corporation of Maryland,10 mi. from 21227,4.3,98 ,Good Deal,"$14,744"
5273,Honda,Accord, EX,2018,Used,"43,353 mi.",Liberty Motor Sport,6 mi. from 21227,n/a,n/a,Good Deal,"$23,577"
5274,Mercedes-Benz,AMG, C 43 Base 4MATIC,2017,Used,"44,852 mi.",Liberty Motor Sport,6 mi. from 21227,n/a,n/a,Good Deal,"$48,200"
5275,Mercedes-Benz,E-Class, E 300,2019,Mercedes-Benz Certified,"43,355 mi.",Mercedes-Benz of Catonsville,6 mi. from 21227,4.2,412 ,Good Deal,"$47,700"
5276,Ford,Ranger, XL,2021,Used,"3,866 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$35,990"
5277,Scion,tC, 10 Series,2014,Used,"26,806 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$20,590"
5278,Kia,Optima, LX,2015,Used,"26,382 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Great Deal | $753 under,"$17,990"
5279,Honda,Civic, Sport,2020,Used,"24,332 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$26,590"
5280,Volkswagen,Atlas, Cross Sport 3.6L V6 SE w/Technology R-Line,2021,Used,"10,914 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$44,590"
5281,MINI,Hardtop, Cooper S,2019,Used,"13,007 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$28,990"
5282,Ford,Fusion, SE,2018,Used,"23,248 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$21,590"
5283,Land,Rover, Discovery Sport SE,2018,Used,"14,358 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Great Deal | $323 under,"$33,590"
5284,Cadillac,ATS-V, Base,2016,Used,"26,180 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$47,990"
5285,Volkswagen,Golf, GTI SE,2015,Used,"44,009 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$23,590"
5286,Chrysler,200, S,2016,Used,"65,499 mi.",Baltimore Auto Group,8 mi. from 21227,4.4,8 ,Fair Deal,"$17,988"
5287,Jeep,Grand, Cherokee Summit,2017,Used,"92,787 mi.",Nissan Ellicott City,8 mi. from 21227,4.4,"1,102 ",Good Deal,"$30,848"
5288,Dodge,Challenger, SXT,2019,Used,"39,919 mi.",National Motors of Ellicott City,8 mi. from 21227,4.3,418 ,Good Deal,"$26,950"
5289,Kia,Sportage, LX,2017,Used,"60,826 mi.",Car Corporation of Maryland,10 mi. from 21227,4.3,98 ,Great Deal | $506 under,"$16,677"
5290,Nissan,Sentra, SV,2019,Used,"93,405 mi.",Bob Bell Nissan Kia,10 mi. from 21227,4.3,299 ,Fair Deal,"$16,863"
5291,Toyota,Corolla, L,2018,Used,"73,086 mi.",Car Corporation of Maryland,10 mi. from 21227,4.3,98 ,Great Deal | $221 under,"$15,977"
5292,Toyota,Highlander, XLE,2017,Used,"89,639 mi.",Antwerpen Volkswagen,10 mi. from 21227,4.3,401 ,Good Deal,"$29,150"
5293,Chevrolet,Equinox, 1LT,2013,Used,"114,704 mi.",M&M Auto,4 mi. from 21227,4.3,16 ,Fair Deal,"$12,900"
5294,Lexus,ES, 350 Base,2011,Used,"81,638 mi.",M&M Auto,4 mi. from 21227,4.3,16 ,Fair Deal,"$16,500"
5295,Subaru,Forester, 2.5i,2018,Used,"114,669 mi.",Car City,5 mi. from 21227,4.8,64 ,Good Deal,"$18,400"
5296,Nissan,Armada, SV,2020,Used,"24,419 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ","Great Deal | $1,073 under","$42,590"
5297,Alfa,Romeo, Giulia Quadrifoglio,2018,Used,"16,212 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$58,990"
5298,Honda,Accord, Sport 1.5T,2020,Used,"22,200 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Great Deal | $309 under,"$29,990"
5299,Audi,TT, RS 2.5,2013,Used,"55,343 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Home Delivery,"$43,590"
5300,Jeep,Grand, Cherokee Overland,2018,Used,"30,139 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$41,590"
5301,Lexus,NX, 200t F Sport,2016,Used,"69,180 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$28,590"
5302,Chevrolet,Tahoe, LS,2017,Used,"38,527 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ","Great Deal | $1,881 under","$38,990"
5303,Land,Rover, Range Rover Velar P250 SE R-Dynamic,2019,Used,"10,741 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ","Great Deal | $3,045 under","$58,590"
5304,Lexus,IS, 300 Base,2021,Used,"11,009 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$44,590"
5305,Audi,Q5, 2.0T Prestige,2018,Used,"28,937 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$39,990"
5306,Mazda,MX-5, Miata Grand Touring,2014,Used,"29,136 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$22,990"
5307,Honda,Pilot, Touring 7-Passenger,2020,Used,"48,470 mi.",Brown's Honda City,6 mi. from 21227,4.9,"2,051 ",Good Deal,"$40,835"
5308,INFINITI,EX35, Journey,2011,Used,"91,543 mi.",Star Cars,7 mi. from 21227,4.4,26 ,Good Deal,"$14,999"
5309,Honda,Accord, Sport,2016,Used,"66,267 mi.",National Motors of Ellicott City,8 mi. from 21227,4.3,418 ,Good Deal,"$19,995"
5310,Volvo,S60, T5 Premier,2015,Used,"128,711 mi.",National Motors of Ellicott City,8 mi. from 21227,4.3,418 ,Fair Deal,"$14,500"
5311,Honda,Accord, EX,2017,Used,"119,968 mi.",Priceless of Odenton,10 mi. from 21227,n/a,0 ,Good Deal,"$16,399"
5312,Volkswagen,Golf, GTI S,2016,Used,"99,732 mi.",Destiny Automotive,10 mi. from 21227,4.8,3 ,Good Deal,"$17,999"
5313,Hyundai,Santa, Fe Sport 2.0T,2013,Used,"108,760 mi.",Heritage Subaru Catonsville,6 mi. from 21227,4.8,"1,140 ",Good Deal,"$13,989"
5314,Chevrolet,Silverado, 1500 LT Trail Boss,2019,Used,"56,332 mi.",JBA Chevrolet Mitsubishi,6 mi. from 21227,4.5,385 ,Good Deal,"$45,000"
5315,Toyota,4Runner, SR5,2016,Used,"66,933 mi.",Brown's Toyota of Glen Burnie,6 mi. from 21227,4.8,"3,088 ",Good Deal,"$32,789"
5316,Mazda,MX-5, Miata Grand Touring,2014,Used,"29,136 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$22,990"
5317,INFINITI,QX56, ,2010,Used,"33,412 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$21,590"
5318,BMW,750, i,2019,Used,"30,045 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$60,990"
5319,INFINITI,Q50, 3.0t LUXE,2019,Used,"55,494 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$29,590"
5320,Chevrolet,Silverado, 1500 LTZ,2016,Used,"21,685 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$44,590"
5321,Mercedes-Benz,AMG, CLA 35 Base 4MATIC,2021,Used,"2,437 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Home Delivery,"$54,590"
5322,Mazda,Mazda3, Grand Touring,2017,Used,"24,870 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$23,990"
5323,MINI,Hardtop, Cooper S,2017,Used,"16,549 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$25,990"
5324,Dodge,Charger, R/T,2014,Used,"58,960 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$26,990"
5325,Hyundai,Veloster, Turbo R-Spec,2020,Used,"28,652 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$26,990"
5326,Honda,Civic, LX,2012,Used,"39,711 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$16,990"
5327,Chevrolet,Spark, LS,2015,Used,"26,492 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Home Delivery,"$14,990"
5328,Mercedes-Benz,CLS-Class, CLS 63 AMG,2012,Used,"76,052 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ","Great Deal | $3,995 under","$36,590"
5329,Acura,ILX, 2.0L,2013,Used,"104,326 mi.",Star Cars,7 mi. from 21227,4.4,26 ,Fair Deal,"$14,999"
5330,RAM,1500, SLT,2014,Used,"133,274 mi.",Priceless of Odenton,10 mi. from 21227,n/a,0 ,Fair Deal,"$17,988"
5331,Nissan,Sentra, SV,2019,Used,"44,227 mi.",Bob Bell Nissan Kia,10 mi. from 21227,4.3,299 ,Good Deal,"$19,507"
5332,Nissan,Murano, SL,2007,Used,"152,719 mi.",n/a,4 mi. from 21227,n/a,n/a,n/a,"$4,150"
5333,Toyota,Tundra, SR5,2016,Used,"72,265 mi.",JBA Chevrolet Mitsubishi,6 mi. from 21227,4.5,385 ,"Great Deal | $2,905 under","$31,500"
5334,Chevrolet,Cruze, LS,2018,Used,"58,080 mi.",Hi Lo Auto Sales of Ellicott City,8 mi. from 21227,4.7,103 ,Fair Deal,Not Priced
5335,Ford,Taurus, SEL,2014,Used,"20,511 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$19,990"
5336,Lexus,LX, 570 Base,2017,Used,"45,849 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$67,990"
5337,Ford,Edge, SE,2015,Used,"78,745 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$19,590"
5338,Ford,Transit, Connect XLT,2020,Used,"15,455 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Great Deal | $490 under,"$34,590"
5339,Volvo,C70, T5,2013,Used,"71,130 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Home Delivery,"$22,590"
5340,Mitsubishi,Mirage, SE,2018,Used,"14,440 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$18,590"
5341,Honda,Fit, EX-L,2016,Used,"27,007 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$21,590"
5342,Acura,TL, 3.7 Advance,2012,Used,"82,739 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$19,990"
5343,Nissan,Versa, Note SV,2018,Used,"7,537 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$18,990"
5344,Chrysler,Town, & Country Touring-L,2016,Used,"78,856 mi.",Rich Morton Mazda,9 mi. from 21227,4.6,736 ,Good Deal,"$20,688"
5345,Jeep,Wrangler, Unlimited Sahara,2012,Used,"51,559 mi.",Priceless of Odenton,10 mi. from 21227,n/a,0 ,Home Delivery,"$38,988"
5346,Nissan,Sentra, SR,2018,Used,"103,426 mi.",Bob Bell Nissan Kia,10 mi. from 21227,4.3,299 ,Fair Deal,"$16,952"
5347,RAM,1500, SLT,2013,Used,"130,978 mi.",Priceless of Odenton,10 mi. from 21227,n/a,0 ,Fair Deal,"$15,999"
5348,Nissan,Rogue, SV,2017,Used,"80,772 mi.",Bob Bell Nissan Kia,10 mi. from 21227,4.3,299 ,Good Deal,"$20,798"
5349,Chevrolet,Express, 3500 LT,2013,Used,"51,257 mi.",Car Corporation of Maryland,10 mi. from 21227,4.3,98 ,Good Deal,"$26,744"
5350,RAM,1500, Tradesman/Express,2014,Used,"46,365 mi.",Car Corporation of Maryland,10 mi. from 21227,4.3,98 ,Good Deal,"$22,977"
5351,Dodge,Grand, Caravan SXT,2018,Used,"116,478 mi.",Priceless of Odenton,10 mi. from 21227,n/a,0 ,Good Deal,"$16,988"
5352,Jeep,Patriot, Sport,2015,Used,"69,528 mi.",JBA Chevrolet Mitsubishi,6 mi. from 21227,4.5,385 ,Good Deal,"$14,795"
5353,Kia,Sportage, LX,2019,Used,"76,543 mi.",Brown's Toyota of Glen Burnie,6 mi. from 21227,4.8,"3,088 ",Good Deal,"$21,792"
5354,Mitsubishi,Outlander, PHEV SEL,2019,Used,"22,300 mi.",Brown's Toyota of Glen Burnie,6 mi. from 21227,4.8,"3,088 ",Good Deal,"$30,900"
5355,Dodge,Durango, SRT,2020,Used,"41,018 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$62,990"
5356,Ford,Fiesta, S,2017,Used,"35,354 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Great Deal | $328 under,"$14,990"
5357,Buick,Regal, Sportback Essence,2019,Used,"14,988 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$27,990"
5358,Toyota,C-HR, LE,2021,Used,"3,859 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$26,590"
5359,Audi,A7, 3.0T Prestige quattro,2014,Used,"50,307 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$33,990"
5360,Chrysler,300, Touring,2021,Used,"12,925 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$32,990"
5361,Honda,Civic, Hybrid ,2015,Used,"37,267 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$19,590"
